"dr","Region_Id","Location_Id","Group_Location_Id","Item_Id_Unique","Meter_Type_Id","Use_Id","Occurred_On","FY","FY_MonthEnding","Confidence","Amount","Statistics_Data_Type_Id","Days_Included","Currency_Id","Normalized","Conversion_Id","Target","Budget","Target_CO2e","Target_GJ"
"23","145786","17069958","17083277","-17896440","914","1","11/1/2024 12:00:00 AM","23-24","","","0.0000","1","30","114","","72","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","1/1/2024 12:00:00 AM","23-24","","100","852329.6703","1","31","51","","15","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","2/1/2024 12:00:00 AM","23-24","","100","797340.6593","1","29","51","","15","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","3/1/2024 12:00:00 AM","23-24","","100","852329.6703","1","31","51","","15","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","1/1/2024 12:00:00 AM","23-24","","100","306593.4066","1","31","51","","15","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","2/1/2024 12:00:00 AM","23-24","","100","286813.1868","1","29","51","","15","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","3/1/2024 12:00:00 AM","23-24","","100","306593.4066","1","31","51","","15","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","1/1/2024 12:00:00 AM","23-24","","100","28615.3846","1","31","51","","15","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","2/1/2024 12:00:00 AM","23-24","","100","26769.2308","1","29","51","","15","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","3/1/2024 12:00:00 AM","23-24","","100","28615.3846","1","31","51","","15","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","10/1/2023 12:00:00 AM","22-23","","100","27495.6522","1","31","51","","16","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","11/1/2023 12:00:00 AM","22-23","","100","26608.6957","1","30","51","","16","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","12/1/2023 12:00:00 AM","22-23","","100","27495.6522","1","31","51","","16","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","10/1/2023 12:00:00 AM","22-23","","100","19375.0000","1","31","51","","16","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","11/1/2023 12:00:00 AM","22-23","","100","18750.0000","1","30","51","","16","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","12/1/2023 12:00:00 AM","22-23","","100","19375.0000","1","31","51","","16","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","10/1/2023 12:00:00 AM","22-23","","100","796228.2609","1","31","51","","16","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","11/1/2023 12:00:00 AM","22-23","","100","770543.4783","1","30","51","","16","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","12/1/2023 12:00:00 AM","22-23","","100","796228.2609","1","31","51","","16","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","11/1/2023 12:00:00 AM","22-23","","100","104901.6393","1","30","51","","16","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","12/1/2023 12:00:00 AM","22-23","","100","108398.3607","1","31","51","","16","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","10/1/2023 12:00:00 AM","22-23","","92","14591.9821","3","31","51","","16","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","11/1/2023 12:00:00 AM","22-23","","100","16721.3115","1","30","51","","16","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","12/1/2023 12:00:00 AM","22-23","","100","17278.6885","1","31","51","","16","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","10/1/2023 12:00:00 AM","22-23","","91","8212.2813","3","31","51","","16","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","11/1/2023 12:00:00 AM","22-23","","100","7868.8525","1","30","51","","16","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","12/1/2023 12:00:00 AM","22-23","","100","8131.1475","1","31","51","","16","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","10/1/2023 12:00:00 AM","22-23","","92","35082.3032","3","31","51","","16","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","11/1/2023 12:00:00 AM","22-23","","100","39344.2623","1","30","51","","16","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","12/1/2023 12:00:00 AM","22-23","","100","40655.7377","1","31","51","","16","","","",""
"64","65250","17069964","17083283","-17896449","129","1","10/1/2023 12:00:00 AM","22-23","","100","50958.9041","1","31","51","","16","","","",""
"64","65250","17069964","17083283","-17896449","129","1","11/1/2023 12:00:00 AM","22-23","","100","49315.0685","1","30","51","","16","","","",""
"64","65250","17069964","17083283","-17896449","129","1","12/1/2023 12:00:00 AM","22-23","","100","50958.9041","1","31","51","","16","","","",""
"66","17000000","17069965","17083284","-17896448","129","1","10/1/2023 12:00:00 AM","22-23","","100","42465.7534","1","31","51","","16","","","",""
"66","17000000","17069965","17083284","-17896448","129","1","11/1/2023 12:00:00 AM","22-23","","100","41095.8904","1","30","51","","16","","","",""
"66","17000000","17069965","17083284","-17896448","129","1","12/1/2023 12:00:00 AM","22-23","","100","42465.7534","1","31","51","","16","","","",""
"41","28550","17069960","17083279","-17896362","102","1","10/1/2023 12:00:00 AM","22-23","","100","38750.0000","1","31","51","","16","","","",""
"41","28550","17069960","17083279","-17896362","102","1","11/1/2023 12:00:00 AM","22-23","","100","37500.0000","1","30","51","","16","","","",""
"41","28550","17069960","17083279","-17896362","102","1","12/1/2023 12:00:00 AM","22-23","","100","38750.0000","1","31","51","","16","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","10/1/2023 12:00:00 AM","22-23","","100","861800.0000","1","31","51","","16","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","11/1/2023 12:00:00 AM","22-23","","100","834000.0000","1","30","51","","16","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","12/1/2023 12:00:00 AM","22-23","","100","861800.0000","1","31","51","","16","","","",""
"39","28550","17069960","17083279","-17896354","92","1","10/1/2023 12:00:00 AM","22-23","","100","25069.5652","1","31","51","","16","","","",""
"39","28550","17069960","17083279","-17896354","92","1","11/1/2023 12:00:00 AM","22-23","","100","24260.8696","1","30","51","","16","","","",""
"39","28550","17069960","17083279","-17896354","92","1","12/1/2023 12:00:00 AM","22-23","","100","25069.5652","1","31","51","","16","","","",""
"39","28550","17069960","17083279","-17896354","92","1","12/1/2022 12:00:00 AM","21-22","","100","23182.6087","1","31","51","","17","","","",""
"39","28550","17069960","17083279","-17896354","92","1","1/1/2023 12:00:00 AM","22-23","","100","23697.7778","1","31","51","","17","","","",""
"39","28550","17069960","17083279","-17896354","92","1","2/1/2023 12:00:00 AM","22-23","","100","21404.4444","1","28","51","","17","","","",""
"41","28550","17069960","17083279","-17896362","102","1","12/1/2022 12:00:00 AM","21-22","","100","40434.7826","1","31","51","","17","","","",""
"41","28550","17069960","17083279","-17896362","102","1","1/1/2023 12:00:00 AM","22-23","","100","32722.2222","1","31","51","","17","","","",""
"41","28550","17069960","17083279","-17896362","102","1","2/1/2023 12:00:00 AM","22-23","","100","29555.5556","1","28","51","","17","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","12/1/2022 12:00:00 AM","21-22","","100","749391.3043","1","31","51","","17","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","1/1/2023 12:00:00 AM","22-23","","100","813922.2222","1","31","51","","17","","","",""
"36","28550","17069960","17083279","-17896350","7675","1","2/1/2023 12:00:00 AM","22-23","","100","735155.5556","1","28","51","","17","","","",""
"64","65250","17069964","17083283","-17896449","129","1","1/1/2023 12:00:00 AM","22-23","","100","50958.9041","1","31","51","","17","","","",""
"64","65250","17069964","17083283","-17896449","129","1","2/1/2023 12:00:00 AM","22-23","","100","46027.3973","1","28","51","","17","","","",""
"66","17000000","17069965","17083284","-17896448","129","1","1/1/2023 12:00:00 AM","22-23","","100","42465.7534","1","31","51","","17","","","",""
"66","17000000","17069965","17083284","-17896448","129","1","2/1/2023 12:00:00 AM","22-23","","100","38356.1644","1","28","51","","17","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","12/1/2022 12:00:00 AM","21-22","","100","6739.1304","1","31","51","","17","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","1/1/2023 12:00:00 AM","22-23","","100","8542.2222","1","31","51","","17","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","2/1/2023 12:00:00 AM","22-23","","100","7715.5556","1","28","51","","17","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","12/1/2022 12:00:00 AM","21-22","","100","15500.0000","1","31","51","","17","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","1/1/2023 12:00:00 AM","22-23","","100","15155.5556","1","31","51","","17","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","2/1/2023 12:00:00 AM","22-23","","100","13688.8889","1","28","51","","17","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","12/1/2022 12:00:00 AM","21-22","","100","32010.8696","1","31","51","","17","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","1/1/2023 12:00:00 AM","22-23","","100","36166.6667","1","31","51","","17","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","2/1/2023 12:00:00 AM","22-23","","100","32666.6667","1","28","51","","17","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","12/1/2022 12:00:00 AM","21-22","","100","74130.4348","1","31","51","","17","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","1/1/2023 12:00:00 AM","22-23","","100","62000.0000","1","31","51","","17","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","2/1/2023 12:00:00 AM","22-23","","100","56000.0000","1","28","51","","17","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","12/1/2022 12:00:00 AM","21-22","","100","749391.3043","1","31","51","","17","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","1/1/2023 12:00:00 AM","22-23","","100","785195.5556","1","31","51","","17","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","2/1/2023 12:00:00 AM","22-23","","100","709208.8889","1","28","51","","17","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","12/1/2022 12:00:00 AM","21-22","","100","24260.8696","1","31","51","","17","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","1/1/2023 12:00:00 AM","22-23","","100","25626.6667","1","31","51","","17","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","2/1/2023 12:00:00 AM","22-23","","100","23146.6667","1","28","51","","17","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","12/1/2022 12:00:00 AM","21-22","","100","40434.7826","1","31","51","","17","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","1/1/2023 12:00:00 AM","22-23","","100","32722.2222","1","31","51","","17","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","2/1/2023 12:00:00 AM","22-23","","100","29555.5556","1","28","51","","17","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","3/1/2023 12:00:00 AM","22-23","","100","32722.2222","1","31","51","","18","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","4/1/2023 12:00:00 AM","22-23","","100","32967.0330","1","30","51","","18","","","",""
"34","17000001","17069959","17083278","-17896361","102","1","5/1/2023 12:00:00 AM","22-23","","100","34065.9341","1","31","51","","18","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","3/1/2023 12:00:00 AM","22-23","","100","25626.6667","1","31","51","","18","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","4/1/2023 12:00:00 AM","22-23","","100","25054.9451","1","30","51","","18","","","",""
"32","17000001","17069959","17083278","-17896353","92","1","5/1/2023 12:00:00 AM","22-23","","100","25890.1099","1","31","51","","18","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","3/1/2023 12:00:00 AM","22-23","","100","785195.5556","1","31","51","","18","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","4/1/2023 12:00:00 AM","22-23","","100","751516.4835","1","30","51","","18","","","",""
"29","17000001","17069959","17083278","-17896349","7675","1","5/1/2023 12:00:00 AM","22-23","","100","776567.0330","1","31","51","","18","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","3/1/2023 12:00:00 AM","22-23","","100","62000.0000","1","31","51","","18","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","4/1/2023 12:00:00 AM","22-23","","100","75824.1758","1","30","51","","18","","","",""
"10","17000001","17069956","17083275","-17896446","129","1","5/1/2023 12:00:00 AM","22-23","","100","78351.6484","1","31","51","","18","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","3/1/2023 12:00:00 AM","22-23","","100","36166.6667","1","31","51","","18","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","4/1/2023 12:00:00 AM","22-23","","100","32967.0330","1","30","51","","18","","","",""
"7","17000001","17069956","17083275","-17896442","102","1","5/1/2023 12:00:00 AM","22-23","","100","34065.9341","1","31","51","","18","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","3/1/2023 12:00:00 AM","22-23","","100","15155.5556","1","31","51","","18","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","4/1/2023 12:00:00 AM","22-23","","100","15164.8352","1","30","51","","18","","","",""
"4","17000001","17069956","17083275","-17896439","913","1","5/1/2023 12:00:00 AM","22-23","","100","15670.3297","1","31","51","","18","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","3/1/2023 12:00:00 AM","22-23","","100","8542.2222","1","31","51","","18","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","4/1/2023 12:00:00 AM","22-23","","100","15200.0000","1","30","51","","18","","","",""
"3","17000001","17069956","17083275","-17896436","92","1","5/1/2023 12:00:00 AM","22-23","","91","8212.2813","3","31","51","","18","","","",""
